,Date and Time,PM10,PM2.5,SO2,Site,location
660,2022-03-13 12:00:00,13.27,6.45,,EPA-63,Wexford Opera House
661,2022-03-13 13:00:00,9.96,4.88,,EPA-63,Wexford Opera House
662,2022-03-13 14:00:00,8.45,4.48,,EPA-63,Wexford Opera House
663,2022-03-13 15:00:00,9.98,5.68,,EPA-63,Wexford Opera House
664,2022-03-13 16:00:00,10.09,6.92,,EPA-63,Wexford Opera House
665,2022-03-13 17:00:00,9.53,7.05,,EPA-63,Wexford Opera House
666,2022-03-13 18:00:00,17.02,14.22,,EPA-63,Wexford Opera House
667,2022-03-13 19:00:00,31.05,26.92,,EPA-63,Wexford Opera House
668,2022-03-13 20:00:00,42.0,38.7,,EPA-63,Wexford Opera House
669,2022-03-13 21:00:00,36.13,30.71,,EPA-63,Wexford Opera House
670,2022-03-13 22:00:00,21.07,15.88,,EPA-63,Wexford Opera House
671,2022-03-13 23:00:00,20.23,15.06,,EPA-63,Wexford Opera House
672,2022-03-12 00:00:00,8.58,7.4,,EPA-47,"Marino, Dublin 3"
673,2022-03-12 01:00:00,7.17,5.38,,EPA-47,"Marino, Dublin 3"
674,2022-03-12 02:00:00,5.72,4.47,,EPA-47,"Marino, Dublin 3"
675,2022-03-12 03:00:00,5.92,4.05,,EPA-47,"Marino, Dublin 3"
676,2022-03-12 04:00:00,5.53,3.82,,EPA-47,"Marino, Dublin 3"
677,2022-03-12 05:00:00,5.88,3.62,,EPA-47,"Marino, Dublin 3"
678,2022-03-12 06:00:00,5.93,3.89,,EPA-47,"Marino, Dublin 3"
679,2022-03-12 07:00:00,7.19,4.79,,EPA-47,"Marino, Dublin 3"
680,2022-03-12 08:00:00,4.03,2.97,,EPA-47,"Marino, Dublin 3"
681,2022-03-12 09:00:00,4.05,2.22,,EPA-47,"Marino, Dublin 3"
682,2022-03-12 10:00:00,6.82,2.82,,EPA-47,"Marino, Dublin 3"
683,2022-03-12 11:00:00,6.9,3.13,,EPA-47,"Marino, Dublin 3"
684,2022-03-12 12:00:00,8.9,4.45,,EPA-47,"Marino, Dublin 3"
685,2022-03-12 13:00:00,10.07,4.31,,EPA-47,"Marino, Dublin 3"
686,2022-03-12 14:00:00,13.42,5.57,,EPA-47,"Marino, Dublin 3"
687,2022-03-12 15:00:00,17.25,7.85,,EPA-47,"Marino, Dublin 3"
688,2022-03-12 16:00:00,18.81,9.46,,EPA-47,"Marino, Dublin 3"
689,2022-03-12 17:00:00,14.51,7.76,,EPA-47,"Marino, Dublin 3"
690,2022-03-12 18:00:00,19.99,9.34,,EPA-47,"Marino, Dublin 3"
691,2022-03-12 19:00:00,23.02,11.77,,EPA-47,"Marino, Dublin 3"
692,2022-03-12 20:00:00,20.88,12.48,,EPA-47,"Marino, Dublin 3"
693,2022-03-12 21:00:00,19.35,10.35,,EPA-47,"Marino, Dublin 3"
694,2022-03-12 22:00:00,16.46,8.77,,EPA-47,"Marino, Dublin 3"
695,2022-03-12 23:00:00,17.72,8.71,,EPA-47,"Marino, Dublin 3"
696,2022-03-13 00:00:00,19.53,9.85,,EPA-47,"Marino, Dublin 3"
697,2022-03-13 01:00:00,18.59,9.79,,EPA-47,"Marino, Dublin 3"
698,2022-03-13 02:00:00,27.91,14.95,,EPA-47,"Marino, Dublin 3"
699,2022-03-13 03:00:00,28.89,16.36,,EPA-47,"Marino, Dublin 3"
700,2022-03-13 04:00:00,26.43,16.11,,EPA-47,"Marino, Dublin 3"
701,2022-03-13 05:00:00,28.86,16.71,,EPA-47,"Marino, Dublin 3"
702,2022-03-13 06:00:00,25.69,15.06,,EPA-47,"Marino, Dublin 3"
703,2022-03-13 07:00:00,26.37,15.07,,EPA-47,"Marino, Dublin 3"
704,2022-03-13 08:00:00,21.91,12.59,,EPA-47,"Marino, Dublin 3"
705,2022-03-13 09:00:00,12.27,6.51,,EPA-47,"Marino, Dublin 3"
706,2022-03-13 10:00:00,5.19,2.82,,EPA-47,"Marino, Dublin 3"
707,2022-03-13 11:00:00,9.4,3.53,,EPA-47,"Marino, Dublin 3"
708,2022-03-13 12:00:00,10.6,3.47,,EPA-47,"Marino, Dublin 3"
709,2022-03-13 13:00:00,4.95,2.73,,EPA-47,"Marino, Dublin 3"
710,2022-03-13 14:00:00,5.66,3.06,,EPA-47,"Marino, Dublin 3"
711,2022-03-13 15:00:00,3.63,2.39,,EPA-47,"Marino, Dublin 3"
712,2022-03-13 16:00:00,4.0,2.54,,EPA-47,"Marino, Dublin 3"
713,2022-03-13 17:00:00,5.65,3.46,,EPA-47,"Marino, Dublin 3"
714,2022-03-13 18:00:00,8.17,4.68,,EPA-47,"Marino, Dublin 3"
715,2022-03-13 19:00:00,10.74,6.59,,EPA-47,"Marino, Dublin 3"
716,2022-03-13 20:00:00,15.57,9.88,,EPA-47,"Marino, Dublin 3"
717,2022-03-13 21:00:00,17.14,10.77,,EPA-47,"Marino, Dublin 3"
718,2022-03-13 22:00:00,15.88,9.03,,EPA-47,"Marino, Dublin 3"
719,2022-03-13 23:00:00,14.6,7.66,,EPA-47,"Marino, Dublin 3"
720,2022-03-12 00:00:00,4.19,3.53,,EPA-33,"Clonskeagh, Dublin 14"
721,2022-03-12 01:00:00,5.23,3.6,,EPA-33,"Clonskeagh, Dublin 14"
722,2022-03-12 02:00:00,4.97,3.31,,EPA-33,"Clonskeagh, Dublin 14"
723,2022-03-12 03:00:00,4.73,3.32,,EPA-33,"Clonskeagh, Dublin 14"
724,2022-03-12 04:00:00,5.86,3.73,,EPA-33,"Clonskeagh, Dublin 14"
725,2022-03-12 05:00:00,5.23,3.31,,EPA-33,"Clonskeagh, Dublin 14"
726,2022-03-12 06:00:00,6.67,4.04,,EPA-33,"Clonskeagh, Dublin 14"
727,2022-03-12 07:00:00,6.33,4.21,,EPA-33,"Clonskeagh, Dublin 14"
728,2022-03-12 08:00:00,3.15,2.32,,EPA-33,"Clonskeagh, Dublin 14"
729,2022-03-12 09:00:00,3.34,2.02,,EPA-33,"Clonskeagh, Dublin 14"
730,2022-03-12 10:00:00,5.15,2.55,,EPA-33,"Clonskeagh, Dublin 14"
731,2022-03-12 11:00:00,5.71,2.74,,EPA-33,"Clonskeagh, Dublin 14"
732,2022-03-12 12:00:00,7.07,3.78,,EPA-33,"Clonskeagh, Dublin 14"
733,2022-03-12 13:00:00,7.67,3.63,,EPA-33,"Clonskeagh, Dublin 14"
734,2022-03-12 14:00:00,8.99,4.4,,EPA-33,"Clonskeagh, Dublin 14"
735,2022-03-12 15:00:00,12.6,6.12,,EPA-33,"Clonskeagh, Dublin 14"
736,2022-03-12 16:00:00,14.35,7.35,,EPA-33,"Clonskeagh, Dublin 14"
737,2022-03-12 17:00:00,9.6,5.59,,EPA-33,"Clonskeagh, Dublin 14"
738,2022-03-12 18:00:00,10.86,6.83,,EPA-33,"Clonskeagh, Dublin 14"
739,2022-03-12 19:00:00,12.96,7.93,,EPA-33,"Clonskeagh, Dublin 14"
740,2022-03-12 20:00:00,12.86,8.66,,EPA-33,"Clonskeagh, Dublin 14"
741,2022-03-12 21:00:00,13.41,7.94,,EPA-33,"Clonskeagh, Dublin 14"
742,2022-03-12 22:00:00,14.01,7.61,,EPA-33,"Clonskeagh, Dublin 14"
743,2022-03-12 23:00:00,13.49,7.33,,EPA-33,"Clonskeagh, Dublin 14"
744,2022-03-13 00:00:00,13.15,7.75,,EPA-33,"Clonskeagh, Dublin 14"
745,2022-03-13 00:01:00,,,,EPA-33,"Clonskeagh, Dublin 14"
746,2022-03-13 01:00:00,14.39,7.94,,EPA-33,"Clonskeagh, Dublin 14"
747,2022-03-13 01:01:00,,,,EPA-33,"Clonskeagh, Dublin 14"
748,2022-03-13 02:00:00,22.08,13.07,,EPA-33,"Clonskeagh, Dublin 14"
749,2022-03-13 03:00:00,26.18,15.41,,EPA-33,"Clonskeagh, Dublin 14"
750,2022-03-13 04:00:00,21.75,14.23,,EPA-33,"Clonskeagh, Dublin 14"
751,2022-03-13 05:00:00,23.61,14.48,,EPA-33,"Clonskeagh, Dublin 14"
752,2022-03-13 06:00:00,22.06,13.43,,EPA-33,"Clonskeagh, Dublin 14"
753,2022-03-13 07:00:00,14.85,9.34,,EPA-33,"Clonskeagh, Dublin 14"
754,2022-03-13 08:00:00,12.56,8.13,,EPA-33,"Clonskeagh, Dublin 14"
755,2022-03-13 09:00:00,4.98,3.32,,EPA-33,"Clonskeagh, Dublin 14"
756,2022-03-13 10:00:00,3.33,1.77,,EPA-33,"Clonskeagh, Dublin 14"
757,2022-03-13 11:00:00,5.0,2.71,,EPA-33,"Clonskeagh, Dublin 14"
758,2022-03-13 12:00:00,4.13,2.31,,EPA-33,"Clonskeagh, Dublin 14"
759,2022-03-13 13:00:00,3.9,2.35,,EPA-33,"Clonskeagh, Dublin 14"
760,2022-03-13 14:00:00,3.42,2.15,,EPA-33,"Clonskeagh, Dublin 14"
761,2022-03-13 15:00:00,2.31,1.34,,EPA-33,"Clonskeagh, Dublin 14"
762,2022-03-13 16:00:00,2.89,1.69,,EPA-33,"Clonskeagh, Dublin 14"
763,2022-03-13 17:00:00,4.85,2.68,,EPA-33,"Clonskeagh, Dublin 14"
764,2022-03-13 18:00:00,5.68,3.65,,EPA-33,"Clonskeagh, Dublin 14"
765,2022-03-13 19:00:00,9.47,6.2,,EPA-33,"Clonskeagh, Dublin 14"
766,2022-03-13 20:00:00,13.72,8.73,,EPA-33,"Clonskeagh, Dublin 14"
767,2022-03-13 21:00:00,13.38,8.41,,EPA-33,"Clonskeagh, Dublin 14"
768,2022-03-13 22:00:00,11.22,6.88,,EPA-33,"Clonskeagh, Dublin 14"
769,2022-03-13 23:00:00,10.58,5.96,,EPA-33,"Clonskeagh, Dublin 14"
770,2022-03-12 00:00:00,27.84,23.6,,EPA-43,Longford Town
771,2022-03-12 01:00:00,21.55,17.11,,EPA-43,Longford Town
772,2022-03-12 02:00:00,16.13,12.38,,EPA-43,Longford Town
773,2022-03-12 03:00:00,15.05,11.49,,EPA-43,Longford Town
774,2022-03-12 04:00:00,13.79,10.24,,EPA-43,Longford Town
775,2022-03-12 05:00:00,9.77,7.16,,EPA-43,Longford Town
776,2022-03-12 06:00:00,7.18,5.17,,EPA-43,Longford Town
777,2022-03-12 07:00:00,4.93,3.36,,EPA-43,Longford Town
778,2022-03-12 08:00:00,4.24,3.2,,EPA-43,Longford Town
779,2022-03-12 09:00:00,5.18,3.4,,EPA-43,Longford Town
780,2022-03-12 10:00:00,5.78,3.92,,EPA-43,Longford Town
781,2022-03-12 11:00:00,7.39,4.82,,EPA-43,Longford Town
782,2022-03-12 12:00:00,10.3,6.89,,EPA-43,Longford Town
783,2022-03-12 13:00:00,10.19,6.77,,EPA-43,Longford Town
784,2022-03-12 14:00:00,12.02,8.07,,EPA-43,Longford Town
785,2022-03-12 15:00:00,11.09,6.66,,EPA-43,Longford Town
786,2022-03-12 16:00:00,14.67,7.46,,EPA-43,Longford Town
787,2022-03-12 17:00:00,18.45,13.14,,EPA-43,Longford Town
788,2022-03-12 18:00:00,13.67,11.05,,EPA-43,Longford Town
789,2022-03-12 19:00:00,6.49,5.31,,EPA-43,Longford Town
790,2022-03-12 20:00:00,5.82,4.85,,EPA-43,Longford Town
791,2022-03-12 21:00:00,7.06,6.44,,EPA-43,Longford Town
792,2022-03-12 22:00:00,10.41,8.65,,EPA-43,Longford Town
793,2022-03-12 23:00:00,10.06,6.78,,EPA-43,Longford Town
794,2022-03-13 00:00:00,10.95,6.88,,EPA-43,Longford Town
795,2022-03-13 01:00:00,9.35,6.05,,EPA-43,Longford Town
796,2022-03-13 02:00:00,9.81,6.19,,EPA-43,Longford Town
797,2022-03-13 03:00:00,11.99,8.04,,EPA-43,Longford Town
798,2022-03-13 04:00:00,12.38,8.06,,EPA-43,Longford Town
799,2022-03-13 05:00:00,9.66,6.38,,EPA-43,Longford Town
800,2022-03-13 06:00:00,8.89,5.75,,EPA-43,Longford Town
801,2022-03-13 07:00:00,6.48,4.23,,EPA-43,Longford Town
802,2022-03-13 08:00:00,3.11,2.21,,EPA-43,Longford Town
803,2022-03-13 09:00:00,1.96,1.53,,EPA-43,Longford Town
804,2022-03-13 10:00:00,3.01,2.33,,EPA-43,Longford Town
805,2022-03-13 11:00:00,5.78,4.64,,EPA-43,Longford Town
806,2022-03-13 12:00:00,7.11,5.87,,EPA-43,Longford Town
807,2022-03-13 13:00:00,8.86,6.99,,EPA-43,Longford Town
808,2022-03-13 14:00:00,10.12,7.74,,EPA-43,Longford Town
809,2022-03-13 15:00:00,8.91,6.94,,EPA-43,Longford Town
810,2022-03-13 16:00:00,7.09,5.56,,EPA-43,Longford Town
811,2022-03-13 17:00:00,8.19,5.76,,EPA-43,Longford Town
812,2022-03-13 18:00:00,8.22,5.8,,EPA-43,Longford Town
813,2022-03-13 19:00:00,13.51,10.4,,EPA-43,Longford Town
814,2022-03-13 20:00:00,18.2,14.52,,EPA-43,Longford Town
815,2022-03-13 21:00:00,32.37,26.59,,EPA-43,Longford Town
816,2022-03-13 22:00:00,21.87,15.89,,EPA-43,Longford Town
817,2022-03-13 23:00:00,17.3,12.12,,EPA-43,Longford Town
818,2022-03-12 00:00:00,9.14,7.46,,EPA-46,"Finglas, Dublin 11"
819,2022-03-12 01:00:00,5.3,4.17,,EPA-46,"Finglas, Dublin 11"
820,2022-03-12 02:00:00,5.98,4.4,,EPA-46,"Finglas, Dublin 11"
821,2022-03-12 03:00:00,5.45,3.76,,EPA-46,"Finglas, Dublin 11"
822,2022-03-12 04:00:00,5.28,3.41,,EPA-46,"Finglas, Dublin 11"
823,2022-03-12 05:00:00,5.28,3.38,,EPA-46,"Finglas, Dublin 11"
824,2022-03-12 06:00:00,6.25,3.73,,EPA-46,"Finglas, Dublin 11"
825,2022-03-12 07:00:00,6.67,4.24,,EPA-46,"Finglas, Dublin 11"
826,2022-03-12 08:00:00,3.86,2.71,,EPA-46,"Finglas, Dublin 11"
827,2022-03-12 09:00:00,3.65,2.23,,EPA-46,"Finglas, Dublin 11"
828,2022-03-12 10:00:00,6.21,2.86,,EPA-46,"Finglas, Dublin 11"
829,2022-03-12 11:00:00,5.85,2.69,,EPA-46,"Finglas, Dublin 11"
830,2022-03-12 12:00:00,7.7,3.57,,EPA-46,"Finglas, Dublin 11"
831,2022-03-12 13:00:00,6.96,3.55,,EPA-46,"Finglas, Dublin 11"
832,2022-03-12 14:00:00,7.99,4.0,,EPA-46,"Finglas, Dublin 11"
833,2022-03-12 15:00:00,13.44,6.4,,EPA-46,"Finglas, Dublin 11"
834,2022-03-12 16:00:00,15.32,7.88,,EPA-46,"Finglas, Dublin 11"
835,2022-03-12 17:00:00,11.16,6.21,,EPA-46,"Finglas, Dublin 11"
836,2022-03-12 18:00:00,13.02,6.78,,EPA-46,"Finglas, Dublin 11"
837,2022-03-12 19:00:00,15.63,8.63,,EPA-46,"Finglas, Dublin 11"
838,2022-03-12 20:00:00,15.41,9.07,,EPA-46,"Finglas, Dublin 11"
839,2022-03-12 21:00:00,13.77,8.03,,EPA-46,"Finglas, Dublin 11"
840,2022-03-12 22:00:00,14.62,7.84,,EPA-46,"Finglas, Dublin 11"
841,2022-03-12 23:00:00,13.57,7.12,,EPA-46,"Finglas, Dublin 11"
842,2022-03-13 00:00:00,13.24,7.46,,EPA-46,"Finglas, Dublin 11"
843,2022-03-13 01:00:00,12.78,7.47,,EPA-46,"Finglas, Dublin 11"
844,2022-03-13 02:00:00,22.28,12.55,,EPA-46,"Finglas, Dublin 11"
845,2022-03-13 03:00:00,26.95,15.0,,EPA-46,"Finglas, Dublin 11"
846,2022-03-13 04:00:00,21.89,13.72,,EPA-46,"Finglas, Dublin 11"
847,2022-03-13 05:00:00,24.22,14.24,,EPA-46,"Finglas, Dublin 11"
848,2022-03-13 06:00:00,21.89,13.02,,EPA-46,"Finglas, Dublin 11"
849,2022-03-13 07:00:00,13.14,8.2,,EPA-46,"Finglas, Dublin 11"
850,2022-03-13 08:00:00,10.95,6.81,,EPA-46,"Finglas, Dublin 11"
851,2022-03-13 09:00:00,4.32,2.84,,EPA-46,"Finglas, Dublin 11"
852,2022-03-13 10:00:00,3.7,2.36,,EPA-46,"Finglas, Dublin 11"
853,2022-03-13 11:00:00,4.62,2.66,,EPA-46,"Finglas, Dublin 11"
854,2022-03-13 12:00:00,5.12,2.86,,EPA-46,"Finglas, Dublin 11"
855,2022-03-13 13:00:00,5.37,3.22,,EPA-46,"Finglas, Dublin 11"
856,2022-03-13 14:00:00,3.61,1.84,,EPA-46,"Finglas, Dublin 11"
857,2022-03-13 15:00:00,2.39,1.32,,EPA-46,"Finglas, Dublin 11"
858,2022-03-13 16:00:00,3.73,1.99,,EPA-46,"Finglas, Dublin 11"
859,2022-03-13 17:00:00,4.85,2.58,,EPA-46,"Finglas, Dublin 11"
860,2022-03-13 18:00:00,8.23,4.98,,EPA-46,"Finglas, Dublin 11"
861,2022-03-13 19:00:00,11.51,6.79,,EPA-46,"Finglas, Dublin 11"
862,2022-03-13 20:00:00,13.06,7.35,,EPA-46,"Finglas, Dublin 11"
863,2022-03-13 21:00:00,11.72,6.95,,EPA-46,"Finglas, Dublin 11"
864,2022-03-13 22:00:00,11.15,6.24,,EPA-46,"Finglas, Dublin 11"
865,2022-03-13 23:00:00,11.51,5.89,,EPA-46,"Finglas, Dublin 11"
866,2022-03-12 00:00:00,20.11,16.46,,EPA-66,Tipperary Town
867,2022-03-12 01:00:00,13.44,8.26,,EPA-66,Tipperary Town
868,2022-03-12 02:00:00,12.75,7.52,,EPA-66,Tipperary Town
869,2022-03-12 03:00:00,9.31,5.84,,EPA-66,Tipperary Town
870,2022-03-12 04:00:00,4.05,2.36,,EPA-66,Tipperary Town
871,2022-03-12 05:00:00,5.07,2.26,,EPA-66,Tipperary Town
872,2022-03-12 06:00:00,8.98,3.9,,EPA-66,Tipperary Town
873,2022-03-12 07:00:00,7.87,3.97,,EPA-66,Tipperary Town
874,2022-03-12 08:00:00,8.84,4.41,,EPA-66,Tipperary Town
875,2022-03-12 09:00:00,11.92,7.04,,EPA-66,Tipperary Town
876,2022-03-12 10:00:00,8.38,4.08,,EPA-66,Tipperary Town
877,2022-03-12 11:00:00,10.39,4.56,,EPA-66,Tipperary Town
878,2022-03-12 12:00:00,15.02,6.91,,EPA-66,Tipperary Town
879,2022-03-12 13:00:00,15.99,7.98,,EPA-66,Tipperary Town
880,2022-03-12 14:00:00,17.27,8.28,,EPA-66,Tipperary Town
881,2022-03-12 15:00:00,11.97,6.39,,EPA-66,Tipperary Town
882,2022-03-12 16:00:00,5.77,4.12,,EPA-66,Tipperary Town
883,2022-03-12 17:00:00,5.18,4.12,,EPA-66,Tipperary Town
884,2022-03-12 18:00:00,12.99,10.54,,EPA-66,Tipperary Town
885,2022-03-12 19:00:00,25.4,23.0,,EPA-66,Tipperary Town
886,2022-03-12 20:00:00,33.18,24.66,,EPA-66,Tipperary Town
887,2022-03-12 21:00:00,20.02,17.94,,EPA-66,Tipperary Town
888,2022-03-12 22:00:00,17.19,12.05,,EPA-66,Tipperary Town
889,2022-03-12 23:00:00,28.4,18.99,,EPA-66,Tipperary Town
890,2022-03-13 00:00:00,18.63,13.78,,EPA-66,Tipperary Town
891,2022-03-13 01:00:00,12.33,8.65,,EPA-66,Tipperary Town
892,2022-03-13 02:00:00,11.72,6.99,,EPA-66,Tipperary Town
893,2022-03-13 03:00:00,8.68,5.3,,EPA-66,Tipperary Town
894,2022-03-13 04:00:00,7.02,4.29,,EPA-66,Tipperary Town
895,2022-03-13 05:00:00,5.07,2.74,,EPA-66,Tipperary Town
896,2022-03-13 06:00:00,2.56,1.24,,EPA-66,Tipperary Town
897,2022-03-13 07:00:00,4.08,1.66,,EPA-66,Tipperary Town
898,2022-03-13 08:00:00,25.45,6.61,,EPA-66,Tipperary Town
899,2022-03-13 09:00:00,38.16,9.59,,EPA-66,Tipperary Town
900,2022-03-13 10:00:00,26.36,7.29,,EPA-66,Tipperary Town
901,2022-03-13 11:00:00,8.1,3.64,,EPA-66,Tipperary Town
902,2022-03-13 12:00:00,4.73,2.69,,EPA-66,Tipperary Town
903,2022-03-13 13:00:00,4.84,2.64,,EPA-66,Tipperary Town
904,2022-03-13 14:00:00,7.47,3.4,,EPA-66,Tipperary Town
905,2022-03-13 15:00:00,7.86,3.78,,EPA-66,Tipperary Town
906,2022-03-13 16:00:00,7.06,3.76,,EPA-66,Tipperary Town
907,2022-03-13 17:00:00,11.63,5.84,,EPA-66,Tipperary Town
908,2022-03-13 18:00:00,13.36,6.6,,EPA-66,Tipperary Town
909,2022-03-13 19:00:00,13.0,6.37,,EPA-66,Tipperary Town
910,2022-03-13 20:00:00,15.28,7.73,,EPA-66,Tipperary Town
911,2022-03-13 21:00:00,23.09,14.86,,EPA-66,Tipperary Town
912,2022-03-13 22:00:00,21.8,13.75,,EPA-66,Tipperary Town
913,2022-03-13 23:00:00,20.19,11.61,,EPA-66,Tipperary Town
914,2022-03-12 00:00:00,10.69,8.74,,EPA-29,"Blanchardstown, Dublin 15"
915,2022-03-12 01:00:00,7.39,5.88,,EPA-29,"Blanchardstown, Dublin 15"
916,2022-03-12 02:00:00,6.37,4.51,,EPA-29,"Blanchardstown, Dublin 15"
917,2022-03-12 03:00:00,8.3,4.74,,EPA-29,"Blanchardstown, Dublin 15"
918,2022-03-12 04:00:00,9.02,6.36,,EPA-29,"Blanchardstown, Dublin 15"
919,2022-03-12 05:00:00,8.93,5.97,,EPA-29,"Blanchardstown, Dublin 15"
920,2022-03-12 06:00:00,8.12,5.64,,EPA-29,"Blanchardstown, Dublin 15"
921,2022-03-12 07:00:00,8.59,6.25,,EPA-29,"Blanchardstown, Dublin 15"
922,2022-03-12 08:00:00,6.05,3.83,,EPA-29,"Blanchardstown, Dublin 15"
923,2022-03-12 09:00:00,4.13,2.42,,EPA-29,"Blanchardstown, Dublin 15"
924,2022-03-12 10:00:00,6.23,4.1,,EPA-29,"Blanchardstown, Dublin 15"
925,2022-03-12 11:00:00,13.64,4.21,,EPA-29,"Blanchardstown, Dublin 15"
926,2022-03-12 12:00:00,7.73,3.29,,EPA-29,"Blanchardstown, Dublin 15"
927,2022-03-12 13:00:00,15.92,5.16,,EPA-29,"Blanchardstown, Dublin 15"
928,2022-03-12 14:00:00,11.37,4.23,,EPA-29,"Blanchardstown, Dublin 15"
929,2022-03-12 15:00:00,12.91,5.3,,EPA-29,"Blanchardstown, Dublin 15"
930,2022-03-12 16:00:00,16.32,7.06,,EPA-29,"Blanchardstown, Dublin 15"
931,2022-03-12 17:00:00,11.71,6.14,,EPA-29,"Blanchardstown, Dublin 15"
932,2022-03-12 18:00:00,9.76,5.52,,EPA-29,"Blanchardstown, Dublin 15"
933,2022-03-12 19:00:00,9.63,6.06,,EPA-29,"Blanchardstown, Dublin 15"
934,2022-03-12 20:00:00,10.63,7.25,,EPA-29,"Blanchardstown, Dublin 15"
935,2022-03-12 21:00:00,10.6,7.45,,EPA-29,"Blanchardstown, Dublin 15"
936,2022-03-12 22:00:00,11.68,7.01,,EPA-29,"Blanchardstown, Dublin 15"
937,2022-03-12 23:00:00,11.56,6.65,,EPA-29,"Blanchardstown, Dublin 15"
938,2022-03-13 00:00:00,11.81,7.26,,EPA-29,"Blanchardstown, Dublin 15"
939,2022-03-13 01:00:00,8.89,5.51,,EPA-29,"Blanchardstown, Dublin 15"
940,2022-03-13 02:00:00,15.05,9.35,,EPA-29,"Blanchardstown, Dublin 15"
941,2022-03-13 03:00:00,21.66,13.07,,EPA-29,"Blanchardstown, Dublin 15"
942,2022-03-13 04:00:00,18.49,12.32,,EPA-29,"Blanchardstown, Dublin 15"
943,2022-03-13 05:00:00,17.63,11.33,,EPA-29,"Blanchardstown, Dublin 15"
944,2022-03-13 06:00:00,15.97,10.45,,EPA-29,"Blanchardstown, Dublin 15"
945,2022-03-13 07:00:00,10.46,6.99,,EPA-29,"Blanchardstown, Dublin 15"
946,2022-03-13 08:00:00,7.76,4.86,,EPA-29,"Blanchardstown, Dublin 15"
947,2022-03-13 09:00:00,3.13,2.19,,EPA-29,"Blanchardstown, Dublin 15"
948,2022-03-13 10:00:00,4.6,2.78,,EPA-29,"Blanchardstown, Dublin 15"
949,2022-03-13 11:00:00,6.69,3.51,,EPA-29,"Blanchardstown, Dublin 15"
950,2022-03-13 12:00:00,5.25,2.96,,EPA-29,"Blanchardstown, Dublin 15"
951,2022-03-13 13:00:00,6.29,3.67,,EPA-29,"Blanchardstown, Dublin 15"
952,2022-03-13 14:00:00,4.88,2.66,,EPA-29,"Blanchardstown, Dublin 15"
953,2022-03-13 15:00:00,4.76,2.35,,EPA-29,"Blanchardstown, Dublin 15"
954,2022-03-13 16:00:00,5.27,2.33,,EPA-29,"Blanchardstown, Dublin 15"
955,2022-03-13 17:00:00,6.71,3.12,,EPA-29,"Blanchardstown, Dublin 15"
956,2022-03-13 18:00:00,10.98,4.8,,EPA-29,"Blanchardstown, Dublin 15"
957,2022-03-13 19:00:00,14.1,6.57,,EPA-29,"Blanchardstown, Dublin 15"
958,2022-03-13 20:00:00,13.75,7.91,,EPA-29,"Blanchardstown, Dublin 15"
959,2022-03-13 21:00:00,16.21,9.78,,EPA-29,"Blanchardstown, Dublin 15"
960,2022-03-13 22:00:00,14.35,8.75,,EPA-29,"Blanchardstown, Dublin 15"
961,2022-03-13 23:00:00,12.93,7.44,,EPA-29,"Blanchardstown, Dublin 15"
962,2022-03-12 00:00:00,15.97,12.95,5.39,EPA-17,"Ringsend, Dublin 4"
963,2022-03-12 01:00:00,7.21,5.26,4.8,EPA-17,"Ringsend, Dublin 4"
964,2022-03-12 02:00:00,5.99,4.6,4.49,EPA-17,"Ringsend, Dublin 4"
965,2022-03-12 03:00:00,5.92,4.14,4.42,EPA-17,"Ringsend, Dublin 4"
966,2022-03-12 04:00:00,5.41,3.63,4.45,EPA-17,"Ringsend, Dublin 4"
967,2022-03-12 05:00:00,5.44,3.55,4.38,EPA-17,"Ringsend, Dublin 4"
968,2022-03-12 06:00:00,5.82,4.05,4.2,EPA-17,"Ringsend, Dublin 4"
969,2022-03-12 07:00:00,7.04,4.85,4.26,EPA-17,"Ringsend, Dublin 4"
970,2022-03-12 08:00:00,3.99,2.83,4.18,EPA-17,"Ringsend, Dublin 4"
971,2022-03-12 09:00:00,5.0,2.3,4.78,EPA-17,"Ringsend, Dublin 4"
972,2022-03-12 10:00:00,7.19,3.2,5.15,EPA-17,"Ringsend, Dublin 4"
973,2022-03-12 11:00:00,9.26,3.62,4.79,EPA-17,"Ringsend, Dublin 4"
974,2022-03-12 12:00:00,8.32,3.95,4.77,EPA-17,"Ringsend, Dublin 4"
975,2022-03-12 13:00:00,15.64,4.93,3.99,EPA-17,"Ringsend, Dublin 4"
976,2022-03-12 14:00:00,16.17,5.65,3.61,EPA-17,"Ringsend, Dublin 4"
977,2022-03-12 15:00:00,21.18,7.84,3.97,EPA-17,"Ringsend, Dublin 4"
978,2022-03-12 16:00:00,20.56,8.44,4.05,EPA-17,"Ringsend, Dublin 4"
979,2022-03-12 17:00:00,14.37,6.16,4.22,EPA-17,"Ringsend, Dublin 4"
980,2022-03-12 18:00:00,19.8,8.59,4.11,EPA-17,"Ringsend, Dublin 4"
981,2022-03-12 19:00:00,22.96,10.7,4.12,EPA-17,"Ringsend, Dublin 4"
982,2022-03-12 20:00:00,23.04,11.61,4.23,EPA-17,"Ringsend, Dublin 4"
983,2022-03-12 21:00:00,21.15,10.53,4.38,EPA-17,"Ringsend, Dublin 4"
984,2022-03-12 22:00:00,17.48,8.62,4.36,EPA-17,"Ringsend, Dublin 4"
985,2022-03-12 23:00:00,16.93,8.33,4.33,EPA-17,"Ringsend, Dublin 4"
